,code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket
23,sh601966,玲珑轮胎,汽车配件,山东,22.55,20000.0,120000.0,1639427.0,0.0,0.0,0.0,0.0,0.228,4.63,4.44,20160706
24,sh600233,大杨创世,服饰,辽宁,133.73,33000.0,33000.0,155744.11,125179.45,13402.24,18181.35,0.55,0.039,3.28,6.3,20000608
25,sz002802,洪汇新材,化工原料,江苏,53.78,2700.0,10800.0,35361.96,19090.03,11060.71,3163.88,0.29,0.113,3.62,6.71,20160629
26,sh603131,上海沪工,专用机械,上海,224.93,2500.0,10000.0,45564.26,31017.55,0.0,0.0,0.0,0.109,4.62,21.15,20160607
27,sz002799,环球印务,广告包装,陕西,281.67,2500.0,10000.0,59688.3,26152.26,0.0,0.0,0.0,0.062,4.34,16.21,20160608
28,sz300518,盛讯达,软件服务,深圳,97.62,2334.0,9334.0,55804.0,37672.23,924.89,5055.6,0.54,0.193,7.19,10.49,20160624
29,sz002766,索菱股份,汽车配件,深圳,124.04,8814.2,18300.92,160221.98,108891.01,36474.26,42625.55,2.33,0.085,5.36,7.88,20150611
30,sz002313,日海通讯,通信设备,深圳,0.0,31200.0,31200.0,400772.91,323025.28,47734.01,116665.61,3.74,0.045,6.1,3.26,20091203
31,sz002113,天润数娱,互联网,湖南,1956.76,11836.33,18862.0,11232.38,1877.81,87.97,13746.0,0.73,0.004,0.77,42.55,20070208
32,sz002043,兔 宝 宝,其他建材,浙江,109.23,46817.62,82800.07,168301.92,90120.8,19732.43,51875.48,0.63,0.026,1.7,6.68,20050510
33,sz000688,建新矿业,铅锌,重庆,278.97,113721.43,113729.92,185369.69,53523.48,69809.18,18883.17,0.17,0.009,1.32,7.49,19970120
34,sz300428,四通新材,铝,河北,126.9,2080.0,8080.0,70029.15,48922.45,14112.84,29340.1,3.63,0.194,8.0,12.29,20150319
35,sh603268,松发股份,陶瓷,广东,113.9,4114.0,8800.0,66707.75,48800.9,10753.76,24328.34,2.76,0.102,6.18,7.49,20150319
36,sh603909,合诚股份,建筑施工,福建,58.33,2500.0,10000.0,39842.75,27206.69,3721.93,1715.1,0.17,0.127,4.15,7.13,20160628
37,sh600980,北矿科技,元器件,北京,229.36,13000.0,15220.99,73367.36,46034.89,11866.49,27350.58,1.8,0.038,3.21,10.78,20040512
38,sh600489,中金黄金,黄金,北京,209.31,345113.72,345113.72,3818719.5,1491860.88,1189401.5,156748.13,0.45,0.017,3.37,4.34,20030814
39,sz002460,赣锋锂业,小金属,江西,65.96,50838.33,75269.54,303177.84,129628.15,57757.01,110910.61,1.47,0.143,2.66,14.18,20100810
40,sz300464,星徽精密,机械基件,广东,164.42,10070.0,21053.75,67975.28,30604.15,24723.06,25492.01,1.21,0.035,2.29,10.19,20150610
41,sh603166,福达股份,汽车配件,广西,278.56,7804.91,59201.87,353715.03,174970.52,147962.52,113264.56,1.91,0.019,3.44,6.12,20141127
42,sz002759,天际股份,家用电器,广东,90.11,8055.0,24000.0,64617.81,26187.8,31472.58,26039.93,1.08,0.071,2.42,10.54,20150528
43,sz300521,爱司凯,专用机械,广东,66.81,2000.0,8000.0,29108.21,25952.76,1344.95,3513.45,0.44,0.073,3.93,4.99,20160705
44,sh603958,哈森股份,服饰,江苏,37.76,5436.0,21736.0,122330.25,99679.28,0.0,0.0,0.0,0.155,4.14,5.65,20160629
45,sz000615,京汉股份,化纤,湖北,639.85,35400.28,78025.04,714224.94,607954.75,48363.51,23803.18,0.31,0.004,2.1,5.03,19961016
46,sz000506,中润资源,区域地产,山东,131.91,92831.09,92901.77,320893.78,232270.72,39529.31,5118.1,0.06,0.018,1.6,5.87,19930312
47,sz002145,中核钛白,化工原料,甘肃,0.0,101035.9,159356.75,473905.09,166631.52,169689.59,183305.06,1.15,0.029,1.44,4.97,20070803
48,sz000516,国际医学,百货,陕西,59.64,193481.25,197104.94,517341.09,249282.52,148367.44,146278.73,0.74,0.027,1.71,3.81,19930809
49,sz300429,强力新材,化工原料,江苏,131.22,3016.6,7980.0,67300.92,30604.3,19900.97,29792.47,3.73,0.291,7.83,19.48,20150324
50,sh603609,禾丰牧业,饲料,辽宁,55.3,41839.19,83117.64,428209.69,224951.7,120509.31,10734.28,0.13,0.082,3.29,5.53,20140808
51,sz300014,亿纬锂能,元器件,广东,147.1,40959.76,42721.83,269301.5,122484.45,43749.05,65298.16,1.53,0.088,4.09,12.68,20091030
52,sz000970,中科三环,元器件,北京,68.21,106520.0,106520.0,534922.0,398159.06,87106.84,42736.53,0.4,0.059,3.72,4.31,20000420
53,sz300073,当升科技,矿物制品,北京,224.47,15899.24,18303.4,176939.61,95053.99,30509.59,97747.9,5.34,0.086,6.87,11.25,20100427
54,sz002110,三钢闽光,普钢,福建,36.39,53470.0,91768.78,735513.38,260372.16,411870.97,70618.5,0.77,0.047,3.16,2.16,20070126
55,sz002459,天业通联,工程机械,河北,1586.75,19873.86,38868.92,132801.77,89270.09,34060.1,167438.81,4.31,0.003,3.13,5.8,20100810
56,sz300400,劲拓股份,专用机械,深圳,989.47,5964.29,12000.0,47635.85,40298.46,4802.6,8372.94,0.7,0.01,3.21,12.8,20141010
57,sz002600,江粉磁材,元器件,广东,535.51,43406.48,117721.18,628526.88,383006.41,100178.56,165663.75,1.41,0.006,3.09,4.38,20110715
58,sz002485,希努尔,服饰,山东,290.13,31999.03,32000.0,263340.06,106082.17,99113.38,126202.7,3.94,0.016,6.17,3.06,20101015
59,sz002542,中化岩土,建筑施工,北京,104.69,62224.46,174750.0,443632.59,292022.13,61747.25,93840.5,0.54,0.02,1.51,5.54,20110128
60,sh601677,明泰铝业,铝,河南,41.84,40770.23,48275.6,568038.94,363619.41,130832.47,217338.13,4.5,0.11,7.59,2.32,20110919
61,sh600203,福日电子,元器件,福建,91.12,30317.08,45644.71,478868.94,287796.78,74461.63,106858.88,2.34,0.039,4.27,3.37,19990514
62,sh600378,天科股份,化工原料,四川,1272.55,29719.33,29719.33,96363.3,66048.82,28622.98,15308.55,0.52,0.003,2.47,6.86,20010111
63,sz002788,鹭燕医药,医药商业,福建,106.86,3205.0,12816.87,418382.44,372486.5,30915.24,65008.7,5.07,0.2,10.15,7.13,20160218
64,sz002601,佰利联,化工原料,河南,163.64,59558.12,71548.46,604970.94,233706.27,188225.36,141102.91,1.97,0.023,3.33,4.54,20110715
65,sh600367,红星发展,化工原料,贵州,591.4,29120.0,29120.0,161984.36,103840.1,36358.17,28521.06,0.98,0.006,3.53,4.33,20010320
66,sz300405,科隆精化,化工原料,辽宁,607.19,3122.0,6800.0,127999.15,89544.06,19690.84,27524.51,4.05,0.02,8.59,5.76,20141030
67,sz000819,岳阳兴长,石油加工,湖南,544.14,25839.83,25841.72,81196.31,49933.8,21022.89,8271.12,0.32,0.013,2.64,10.88,19970625
68,sz002675,东诚药业,化学制药,山东,176.73,12587.41,22060.66,274398.91,133880.16,33025.75,134078.38,6.08,0.076,9.25,5.81,20120525
69,sh600518,康美药业,中成药,广东,20.4,439742.91,494722.38,3952194.5,3071944.75,485730.59,365727.56,0.74,0.2,4.49,3.63,20010319
70,sz000903,云内动力,机械基件,云南,21.67,79060.13,79901.39,791524.81,483458.06,195582.63,184136.16,2.3,0.098,4.68,1.81,19990415
71,sz002182,云海金属,小金属,江苏,84.56,22014.93,32321.13,334219.13,171673.16,119858.92,80787.0,2.5,0.064,4.11,5.25,20071113
72,sz002340,格林美,小金属,深圳,105.8,233297.2,291086.97,1693759.75,808474.56,358873.84,427440.81,1.47,0.023,2.26,4.24,20100122
73,sz300426,唐德影视,影视音像,浙江,338.54,5210.16,16000.0,146937.52,145758.42,642.96,35012.59,2.19,0.053,5.48,13.14,20150217
74,sz002136,安 纳 达,化工原料,安徽,0.0,21345.96,21502.0,96980.88,27584.18,62744.63,35026.01,1.63,0.07,2.07,8.66,20070530
75,sh603101,汇嘉时代,百货,新疆,97.4,6000.0,24000.0,189549.22,25468.17,84746.75,1788.09,0.07,0.088,3.64,9.46,20160506
76,sz002757,南兴装备,家居用品,广东,134.71,3663.44,10934.0,88615.9,48102.21,19240.82,35031.4,3.2,0.093,6.66,7.49,20150527
77,sz002466,天齐锂业,小金属,四川,40.2,62715.87,99358.21,789197.88,198020.02,156219.63,332668.97,3.35,0.286,3.44,13.37,20100831
78,sz002245,澳洋顺昌,仓储物流,江苏,91.85,90489.59,97520.86,302413.25,215035.3,68092.71,6343.6,0.07,0.04,1.77,8.3,20080605
79,sz002032,苏 泊 尔,家用电器,浙江,21.23,41806.82,63176.57,739366.06,599777.81,89948.31,55939.21,0.89,0.436,7.42,4.98,20040817
80,sz300249,依米康,专用机械,四川,881.69,27805.89,43993.19,156365.69,118368.71,9347.57,38997.78,0.89,0.003,1.58,7.22,20110803
81,sh603993,洛阳钼业,小金属,河南,142.13,1295373.13,1688719.88,3297968.25,1773793.25,441807.09,1072030.63,0.63,0.008,1.04,4.56,20121009
82,sh600512,腾达建设,建筑施工,浙江,2097.97,97080.54,101803.72,585796.19,435698.5,13023.94,63310.78,0.62,0.001,1.98,2.23,20021226
83,sz002548,金新农,饲料,深圳,59.2,30630.26,38317.37,226039.17,99058.93,33667.87,89690.13,2.34,0.084,4.13,4.8,20110218
84,sh600192,长城电工,电气设备,甘肃,276.97,44174.8,44174.8,454002.94,321039.88,79823.81,90308.9,2.04,0.01,4.28,2.59,19981224
85,sz300230,永利股份,塑料,上海,82.79,10538.7,20472.28,167674.75,83740.25,36941.44,50375.1,2.46,0.094,5.04,6.16,20110615
86,sh600311,荣华实业,黄金,甘肃,0.0,66560.0,66560.0,95722.63,63109.16,28910.8,21943.92,0.33,0.043,1.3,5.73,20010626
87,sz000973,佛塑科技,塑料,广东,160.81,77240.04,96742.32,481169.06,182840.06,121420.32,31456.86,0.33,0.017,2.15,5.05,20000525
88,sz300500,苏州设计,建筑施工,江苏,167.08,1500.0,6000.0,71595.75,57917.41,5083.12,38606.78,6.43,0.144,10.6,9.11,20160204
89,sh601933,永辉超市,超市连锁,福建,19.0,614320.0,813507.25,2083161.75,1238365.5,292265.09,567538.63,0.7,0.058,1.56,2.82,20101215
90,sz002662,京威股份,汽车配件,北京,52.4,57643.0,75000.0,687823.25,264471.44,156733.55,209147.31,2.79,0.082,5.9,2.9,20120309
91,sz002371,七星电子,半导体,北京,6099.15,34023.1,35220.0,427243.5,166583.19,102472.18,83678.47,2.38,0.002,5.31,8.1,20100316
92,sz002265,西仪股份,汽车配件,云南,479.48,29102.59,29102.59,79134.18,51158.76,24890.97,14283.32,0.49,0.008,1.66,9.71,20080806
93,sz002382,蓝帆医疗,医疗保健,山东,33.06,48082.94,49440.0,150420.95,77618.4,50674.9,59525.51,1.2,0.09,2.49,4.8,20100402
94,sz300327,中颖电子,半导体,上海,164.21,17034.55,17330.3,74445.25,68778.53,3230.43,36821.03,2.12,0.084,3.63,15.24,20120613
95,sz300510,金冠电气,电气设备,吉林,305.99,2180.0,8692.09,46730.05,35287.03,10796.46,5817.27,0.67,0.068,4.73,17.63,20160506
96,sh600740,山西焦化,焦炭加工,山西,0.0,65683.27,76570.0,1069433.88,470732.94,406410.91,225612.02,2.95,0.129,2.48,2.45,19960808
97,sz300403,地尔汉宇,电气设备,广东,40.07,5882.0,13400.0,140326.67,100331.21,19159.92,64369.76,4.8,0.38,9.51,6.4,20141030
98,sh603116,红蜻蜓,服饰,浙江,32.89,18070.57,40880.0,392777.0,285485.34,58632.9,91502.55,2.24,0.186,7.39,3.31,20150629
99,sh600382,广东明珠,商贸代理,广东,78.95,34174.66,34174.66,324559.03,161859.77,5400.85,9316.7,0.27,0.054,7.79,2.21,20010118
100,sh601069,西部黄金,黄金,新疆,139.54,18975.0,63600.0,246184.05,57454.01,109145.11,50813.8,0.8,0.051,2.57,10.97,20150122
101,sh603021,山东华鹏,玻璃,山东,163.93,6396.0,12305.7,199865.8,57879.71,50159.68,21045.59,1.71,0.072,6.82,6.94,20150423
102,sz002554,惠博普,石油开采,北京,72.76,56774.37,107125.0,323963.16,191052.27,38316.9,104660.61,0.98,0.026,1.97,3.83,20110225
103,sh603567,珍宝岛,中成药,黑龙江,75.39,12916.0,84916.0,591885.0,419713.81,115468.4,164974.02,1.94,0.079,4.79,4.97,20150424
104,sh600667,太极实业,半导体,江苏,115.46,119127.42,119127.42,542738.5,232644.34,240884.55,30518.89,0.26,0.022,1.38,7.46,19930728
105,sz002702,海欣食品,食品,福建,118.6,16400.0,28280.0,95749.67,50689.17,33652.6,26579.33,0.94,0.045,2.69,7.95,20121011
106,sz000672,上峰水泥,水泥,甘肃,0.0,81361.86,81361.97,452066.09,112562.22,245030.59,48179.46,0.59,0.038,2.1,3.06,19961218
107,sz300317,珈伟股份,半导体,深圳,79.57,9317.73,44056.14,664654.25,338705.97,173523.27,172536.25,3.92,0.105,6.15,5.45,20120511
108,sz300062,中能电气,电气设备,福建,85.28,7892.18,15400.0,261183.95,199226.98,20281.34,36077.14,2.34,0.078,5.06,5.25,20100319
109,sh600155,宝硕股份,化工原料,河北,0.0,41250.0,47660.26,63391.3,42108.26,4890.14,36891.78,0.77,0.022,0.72,20.01,19980918
110,sz002768,国恩股份,塑料,山东,79.94,8700.0,24000.0,107703.96,74946.55,13365.87,22594.65,0.94,0.097,3.01,10.3,20150630
111,sh603029,天鹅股份,专用机械,山东,578.17,2334.0,9334.0,79601.56,40607.93,19461.07,7213.1,0.77,0.026,7.27,8.14,20160427
112,sz002106,莱宝高科,元器件,深圳,318.56,70354.92,70581.61,414114.56,234811.47,146617.92,207783.98,2.94,0.01,4.89,2.48,20070112
113,sz002125,湘潭电化,化工原料,湖南,6000.63,13913.05,21600.0,201333.06,64166.96,90089.72,81962.52,3.79,0.001,4.78,4.44,20070403
114,sz300023,宝德股份,专用机械,陕西,189.38,13012.57,31610.67,439308.31,138055.16,12598.45,58975.38,1.87,0.035,3.14,8.56,20091030
115,sz000566,海南海药,化学制药,海南,54.39,98868.6,109068.09,500692.31,262008.84,90020.31,114107.05,1.05,0.054,2.16,5.46,19940525
116,sh600432,*ST吉恩,小金属,吉林,0.0,81112.15,160372.39,1769447.75,615683.31,896239.38,625205.69,3.9,0.122,3.15,2.61,20030905
117,sh600179,*ST黑化,焦炭加工,黑龙江,0.0,39000.0,39000.0,96438.86,25308.96,70998.43,32563.73,0.83,0.112,0.84,14.65,19981104
118,sz300037,新宙邦,化工原料,深圳,60.23,10862.45,18402.08,240338.75,114840.52,49805.71,116814.67,6.35,0.289,11.03,6.31,20100108
119,sz000969,安泰科技,钢加工,北京,244.66,86125.57,102600.81,942410.38,401406.66,306287.38,243103.41,2.37,0.015,4.26,3.51,20000529
120,sh600317,营口港,港口,辽宁,56.02,647298.31,647298.31,1599822.63,257147.91,1116773.88,155388.09,0.24,0.016,1.56,2.36,20020131
121,sz002288,超华科技,元器件,广东,300.97,61764.53,93164.38,258551.67,147268.63,59011.61,54885.13,0.59,0.009,1.88,5.75,20090903
122,sh603003,龙宇燃油,石油贸易,上海,215.11,20200.0,20200.0,206785.11,158192.11,14620.07,34435.12,1.7,0.025,3.15,6.83,20120817
123,sh603919,金徽酒,白酒,甘肃,29.69,7000.0,28000.0,226223.05,101731.53,67525.71,73797.81,2.64,0.4,5.4,7.26,20160310
124,sh600594,益佰制药,中成药,贵州,40.37,78235.82,79192.74,559869.38,232829.47,88915.0,76838.77,0.97,0.104,4.61,3.64,20040323
125,sz300127,银河磁体,元器件,四川,96.59,22103.99,32314.64,114049.02,89942.05,19567.06,49620.26,1.54,0.07,3.31,8.11,20101013
126,sz300066,三川智慧,电器仪表,江西,94.35,93838.46,104003.32,164544.02,108386.35,26697.98,40097.68,0.39,0.027,1.34,7.53,20100326
127,sh600478,科力远,元器件,湖南,0.0,127503.5,139107.03,459240.44,180953.73,96695.52,58714.36,0.42,0.025,1.05,12.03,20030918
128,sz002748,世龙实业,化工原料,江西,88.58,11548.5,24000.0,106877.15,43285.78,51534.57,45256.03,1.89,0.062,4.01,5.44,20150319
129,sh600392,盛和资源,小金属,山西,0.0,94103.93,94103.93,242094.42,188476.77,19543.21,54547.82,0.58,0.016,1.27,13.7,20030529
130,sz300304,云意电气,汽车配件,江苏,75.82,19183.98,22682.92,126123.96,84591.56,33710.46,44781.65,1.97,0.12,5.03,6.52,20120321
131,sz300224,正海磁材,元器件,山东,97.23,48471.82,50621.73,299111.78,205157.91,46877.4,93827.81,1.85,0.063,4.1,5.96,20110531
132,sz000722,湖南发展,水力发电,湖南,46.54,46415.51,46415.82,296876.31,64701.38,169509.92,213774.05,4.61,0.079,5.63,2.61,19970522
133,sz002418,康盛股份,机械基件,浙江,137.26,55360.82,113640.0,404110.44,197238.02,98672.96,112736.22,0.99,0.021,1.71,6.6,20100601
134,sh600500,中化国际,商贸代理,上海,78.25,172312.45,208301.27,4597185.0,2100683.25,941595.63,444159.94,2.13,0.032,5.47,1.86,20000301
135,sh600328,兰太实业,化工原料,内蒙,209.33,35911.8,43803.1,673481.69,154050.88,389798.41,100333.4,2.29,0.018,4.39,3.38,20001222
136,sh603779,威龙股份,红黄药酒,山东,211.01,5020.0,20020.0,132175.0,79675.24,28153.61,0.0,0.0,0.056,3.61,13.11,20160516
137,sh603199,九华旅游,旅游服务,安徽,50.37,7294.43,11068.0,102102.56,17390.25,71303.2,33329.37,3.01,0.243,8.34,5.87,20150326
138,sz300258,精锻科技,汽车配件,江苏,39.25,37465.44,40500.0,183249.98,60344.05,91827.81,48561.7,1.2,0.105,3.29,5.01,20110826
139,sz002149,西部材料,小金属,陕西,0.0,17463.0,17463.0,279927.0,106977.97,127154.86,57730.38,3.31,0.037,4.34,7.65,20070810
140,sz002750,龙津药业,中成药,云南,103.88,22500.0,40050.0,72331.36,44193.37,25439.65,15630.76,0.39,0.04,1.54,10.81,20150324
141,sh600532,宏达矿业,普钢,山东,0.0,39623.44,51606.57,245961.97,64543.67,73910.9,104765.28,2.03,0.057,3.42,5.14,20021031
142,sz000545,金浦钛业,化工原料,吉林,116.0,59607.8,98683.31,245081.0,111792.26,58275.88,7880.86,0.08,0.016,1.82,4.06,19931215
143,sh603568,伟明环保,环境保护,浙江,50.44,13063.79,68070.0,317020.0,63559.88,5587.48,40807.82,0.6,0.122,2.59,9.48,20150528
144,sh600307,酒钢宏兴,普钢,甘肃,0.0,626335.75,626335.75,3862321.5,817266.19,2514469.25,686673.19,1.1,0.043,1.41,1.87,20001220
145,sz002380,科远股份,电气设备,江苏,463.04,10532.46,23999.16,214391.84,171338.09,33229.15,139023.63,5.79,0.019,7.9,4.55,20100331
146,sz300401,花园生物,食品,浙江,309.76,9616.92,18140.0,79340.21,30861.94,35048.05,5058.16,0.28,0.023,3.93,7.32,20141009
147,sh600490,鹏欣资源,铜,上海,111.69,147900.0,147900.0,485786.31,213974.05,234810.72,16710.35,0.11,0.02,1.2,7.46,20030626
148,sh600883,博闻科技,水泥,云南,0.0,23608.8,23608.8,74347.53,37397.55,1503.42,817.95,0.03,0.006,2.82,5.6,19951208
149,sz000782,美达股份,化纤,广东,154.95,40450.87,52813.96,234955.27,112695.72,98235.1,63823.15,1.21,0.015,2.41,3.95,19970619
150,sh603898,好莱客,家居用品,广东,177.71,8723.4,29990.0,112319.57,55292.01,44297.39,22899.28,0.76,0.046,3.27,9.99,20150217
151,sz300131,英唐智控,元器件,深圳,48.43,57662.32,106952.64,260366.72,159749.69,393.73,52091.6,0.49,0.064,1.63,7.68,20101019
152,sh600717,天津港,港口,天津,14.1,167476.91,167476.91,3336514.25,942104.13,1386611.75,348172.13,2.08,0.169,8.8,1.09,19960614
153,sh600707,彩虹股份,元器件,陕西,0.0,73603.77,73675.77,599316.94,58055.17,236990.52,434279.16,5.89,0.065,2.06,6.08,19960520
154,sz300458,全志科技,元器件,广东,111.61,7039.75,16000.0,176793.0,153147.36,12820.36,40414.75,2.53,0.244,9.82,11.08,20150515
155,sz002077,大港股份,区域地产,江苏,995.65,25199.25,58034.85,511993.94,349759.38,44441.15,93492.13,1.61,0.006,4.24,5.37,20061116
156,sz300491,通合科技,电气设备,河北,347.76,2000.0,8000.0,50615.75,33170.26,7061.15,19861.28,2.48,0.08,5.02,22.03,20151231
157,sz002274,华昌化工,农药化肥,江苏,429.05,49033.26,63490.98,649225.94,176722.16,340794.5,154951.23,2.44,0.006,4.62,2.37,20080925
158,sz000426,兴业矿业,铅锌,内蒙,0.0,96326.54,119388.9,432047.19,82100.34,132588.25,84317.49,0.71,0.003,2.26,4.78,19960828
159,sh600655,豫园商城,百货,上海,141.52,143732.2,143732.2,1821596.0,601404.75,324554.66,83228.06,0.58,0.023,5.47,2.34,19920902
160,sz000655,金岭矿业,普钢,山东,0.0,59534.01,59534.01,344401.69,100890.31,54154.31,48799.8,0.82,0.136,5.19,1.66,19961128
161,sz300234,开尔新材,陶瓷,浙江,153.52,14127.08,28953.46,122850.22,93212.93,9496.96,41463.17,1.43,0.037,3.43,6.66,20110622
162,sh603726,朗迪集团,机械基件,浙江,148.42,2368.0,9472.0,83887.38,44395.43,30689.28,224.9,0.02,0.14,6.39,9.7,20160421
163,sh600058,五矿发展,商贸代理,北京,33.75,107191.07,107191.07,3241037.25,2787637.75,95445.8,411974.28,3.84,0.151,4.79,4.25,19970528
164,sz002131,利欧股份,互联网,浙江,52.44,63054.66,150942.77,842971.63,345830.78,41659.43,330478.78,2.19,0.089,3.88,4.79,20070427
165,sz002533,金杯电工,电气设备,湖南,80.12,50033.64,55313.41,296167.16,207527.02,57113.3,80013.24,1.45,0.046,3.74,3.95,20101231
166,sz002173,*ST创疗,农业综合,浙江,82.33,13961.37,45686.89,479316.84,264903.25,86576.15,277371.66,6.07,0.07,7.51,2.78,20070925
167,sz002535,林州重机,工程机械,河南,3773.57,44465.19,80168.29,679657.13,353171.0,160626.77,206027.69,2.57,0.001,3.67,2.3,20110111
168,sz002056,横店东磁,元器件,浙江,37.89,82163.28,82180.0,522806.0,322351.0,158035.36,144280.23,1.76,0.116,4.44,3.97,20060802
169,sz300468,四方精创,软件服务,深圳,275.06,5658.06,10392.15,81923.88,61788.33,945.69,46916.78,4.51,0.073,7.78,10.29,20150527
170,sz002528,英飞拓,电脑设备,深圳,0.0,66686.14,92514.81,274516.94,137515.81,10824.94,143592.88,1.55,0.042,2.54,3.65,20101224
171,sz300459,浙江金科,化工原料,浙江,206.58,13041.95,52708.69,87730.8,37857.2,23407.05,16226.87,0.31,0.037,2.44,12.62,20150515
172,sh600366,宁波韵升,电器仪表,浙江,5.62,52054.87,55748.69,596707.63,291504.81,84991.97,64922.6,1.16,1.23,8.08,3.15,20001030
173,sz300241,瑞丰光电,半导体,深圳,66.59,16371.05,25190.33,162930.75,88533.15,43503.8,51514.28,2.05,0.07,3.88,4.56,20110712
174,sz002745,木林森,半导体,广东,92.23,7449.97,52832.78,835748.13,490275.91,289806.28,87047.15,1.65,0.096,5.64,6.24,20150217
175,sh600869,智慧能源,电气设备,青海,67.48,198008.67,208298.91,1277899.63,819862.69,212057.47,103643.68,0.5,0.042,2.04,5.51,19950206
176,sz000972,中基健康,食品,新疆,0.0,77128.35,77128.35,239118.75,106840.88,94891.81,107309.3,1.39,0.029,1.38,4.36,20000926
177,sz300456,耐威科技,元器件,北京,2450.43,7377.81,16800.0,64872.53,49009.98,3232.8,26752.68,1.59,0.007,3.44,20.55,20150514
178,sh603015,弘讯科技,电气设备,浙江,102.14,16020.0,40020.0,121338.95,94169.93,5415.55,61616.43,1.54,0.036,2.71,5.45,20150303
179,sz002709,天赐材料,化工原料,广东,86.35,14314.4,32535.96,177267.7,86975.46,46634.4,69077.75,2.12,0.218,3.85,19.54,20140123
180,sh601116,三江购物,超市连锁,浙江,39.29,40189.3,41075.87,280710.53,163302.45,98748.81,66753.46,1.63,0.078,3.93,3.11,20110302
181,sz002070,众和股份,纺织,福建,0.0,56671.21,63525.82,261349.45,116291.82,64019.1,0.0,0.0,0.007,1.1,24.23,20061012
182,sz300274,阳光电源,电气设备,安徽,34.78,45916.12,66086.25,760204.44,642759.56,28171.22,104684.36,1.58,0.183,4.44,5.74,20111102
183,sh600055,华润万东,医疗保健,北京,0.0,34632.0,38629.73,188164.94,127377.07,20907.17,95581.2,2.47,0.023,4.03,4.55,19970519
184,sz002074,国轩高科,电气设备,江苏,31.06,46833.32,87635.0,760694.5,464101.5,122601.27,127211.81,1.45,0.349,3.79,11.44,20061018
185,sz002409,雅克科技,化工原料,江苏,106.83,16506.0,33264.0,158874.69,89811.53,24604.35,75144.25,2.26,0.052,4.12,5.44,20100525
186,sh600993,马应龙,中成药,湖北,30.64,43023.62,43105.39,246422.16,180609.06,39033.06,11974.15,0.28,0.186,4.32,5.28,20040517
187,sz300445,康斯特,电器仪表,北京,255.63,4080.0,16320.0,40297.98,28429.88,10268.12,10763.76,0.66,0.029,2.31,12.94,20150424
188,sh603299,井神股份,化工原料,江苏,434.94,9000.0,55944.0,444690.56,138372.7,263057.16,88246.36,1.58,0.011,3.53,5.55,20151231
189,sz000937,冀中能源,煤炭开采,河北,1258.92,290659.97,353354.69,4203431.0,1584317.5,1372010.5,415529.0,1.18,0.001,5.22,1.15,19990909
190,sh600418,江淮汽车,汽车整车,安徽,17.13,101735.81,146323.3,4572070.0,2887988.75,1036781.31,125662.38,0.86,0.191,5.92,2.21,20010824
191,sh600690,青岛海尔,家用电器,山东,9.15,549141.69,610510.38,7704825.0,5518002.5,852516.31,8338.3,0.01,0.262,3.9,2.45,19931119
192,sz002228,合兴包装,广告包装,福建,70.11,103868.81,104297.22,299778.63,162657.88,86333.65,68337.78,0.66,0.022,1.52,3.96,20080508
193,sh600436,片仔癀,中成药,福建,51.0,60331.71,60331.71,432762.56,290642.97,25834.92,80824.9,1.34,0.243,5.48,9.05,20030616
194,sh603788,宁波高发,汽车配件,浙江,42.76,4075.5,14097.0,104907.57,89361.43,10831.94,36699.4,2.6,0.28,5.49,8.56,20150120
195,sz300236,上海新阳,染料涂料,上海,156.75,16165.74,19474.11,147693.27,80981.71,17929.17,80098.34,4.11,0.083,6.23,8.35,20110629
196,sz300218,安利股份,塑料,安徽,93.46,16847.47,21698.69,182645.7,64328.42,100143.43,36064.51,1.66,0.042,4.5,3.53,20110518
197,sz300134,大富科技,通信设备,深圳,210.37,59771.85,65280.0,445597.19,143790.73,101619.56,150924.31,2.31,0.037,3.9,7.91,20101026
198,sh603339,四方冷链,专用机械,江苏,112.34,5170.0,20680.0,87580.05,69508.77,10650.21,6930.27,0.34,0.136,4.8,12.74,20160519
199,sh600206,有研新材,半导体,北京,1015.5,70783.31,83877.84,312404.66,261976.05,32958.87,140522.75,1.68,0.004,3.29,4.36,19990319
200,sh600958,东方证券,证券,上海,55.36,315866.34,528174.31,18593478.0,0.0,43375.3,1256714.5,2.38,0.08,6.4,2.77,20150323
201,sh603028,赛福天,钢加工,江苏,190.13,5520.0,22080.0,98926.31,61630.36,23440.23,19095.5,0.86,0.05,2.96,11.53,20160331
202,sz002092,中泰化学,化工原料,新疆,85.55,97447.13,176940.05,3901591.5,1052954.38,2357017.0,569149.31,3.22,0.026,7.36,1.23,20061208
203,sz002114,罗平锌电,铅锌,云南,0.0,8621.2,27184.08,182097.27,52113.95,50813.57,70135.68,2.58,0.087,2.92,10.15,20070215
204,sz300376,易事特,电气设备,广东,100.14,12532.4,50092.0,464205.09,319862.78,38405.23,5983.15,0.12,0.071,2.6,10.87,20140127
205,sz002240,威华股份,家居用品,广东,0.0,34989.03,49070.39,238413.16,86499.31,134508.66,95303.06,1.94,0.071,2.75,5.04,20080523
206,sz002144,宏达高科,纺织,浙江,69.47,13108.37,17676.25,198140.42,44913.09,30034.35,68704.25,3.89,0.078,9.01,2.4,20070803
